rep,dt,n,cor,sub_n
83,2018-10-24T14:09:06Z,NA,0.05488797093767538,50
84,2018-10-24T14:09:06Z,NA,0.24652160819068097,50
85,2018-10-24T14:09:06Z,NA,0.10125480410404844,50
86,2018-10-24T14:09:06Z,NA,-0.08632912296972547,50
87,2018-10-24T14:09:06Z,NA,-0.25705407778120676,50
88,2018-10-24T14:09:06Z,NA,0.06223929225769941,50
89,2018-10-24T14:09:06Z,NA,0.21128639196144589,50
90,2018-10-24T14:09:06Z,NA,0.07079151679751239,50
91,2018-10-24T14:09:06Z,NA,-0.2113500608865328,50
92,2018-10-24T14:09:06Z,NA,0.11034436204611761,50
93,2018-10-24T14:09:06Z,NA,-0.2853547811057678,50
94,2018-10-24T14:09:06Z,NA,0.056598879992387365,50
95,2018-10-24T14:09:06Z,NA,0.17967834627015858,50
96,2018-10-24T14:09:06Z,NA,-0.18778758032776305,50
97,2018-10-24T14:09:06Z,NA,0.16598597429734702,50
98,2018-10-24T14:09:06Z,NA,-0.1330748645999334,50
99,2018-10-24T14:09:06Z,NA,-0.013250091963529958,50
100,2018-10-24T14:09:06Z,NA,0.33485623196511954,50
